"date","MPCP00XXS","MPCP02XXS","MPCP03XXS","MPCP04XXS","MPCP05XXS","MPCP07XXS","MPCP08XXS","MPCP09XXS","MPCP11XXS","MPCP12XXS","MPCP13XXS","MPCP14XXS","MPCP15XXS","MPCPNRXXS","MPCPXXXXS","MPCT00XXS","MPCT01XXS","MPCT02XXS","MPCT03XXS","MPCT04XXS","MPCT05XXS","MPCT06XXS","MPCT07XXS","MPCT08XXS","MPCT09XXS","MPCT10XXS","MPCT11XXS","MPCT12XXS","MPCT13XXS","MPCT14XXS","MPCT15XXS","MPCT20IXS","MPCTNRXXS","MPCTXXXXS","MPCV00XXS","MPCV01XXS","MPCV02XXS","MPCV03XXS","MPCV04XXS","MPCV05XXS","MPCV06XXS","MPCV08XXS","MPCV09XXS","MPCV10XXS","MPCV11XXS","MPCV20IXS","MPCVNRXXS","MPCVXXXXS","PBAMUSCON","PBAMUSCONS","PBCADCON","PBCADCONS","PBCOMCON","PBCOMCONS","PBEDUCON","PBEDUCONS","PBHLTHCON","PBHLTHCONS","PBHWYCON","PBHWYCONS","PBNRESCON","PBNRESCONS","PBOFCON","PBOFCONS","PBPSCON","PBPSCONS","PBPWRCON","PBPWRCONS","PBRESCON","PBRESCONS","PBSWGCON","PBSWGCONS","PBTRANSCON","PBTRANSCONS","PBWSCON","PBWSCONS","PLODGCON","PLODGCONS","PNRESCON","PNRESCONS","PRAMUSCON","PRAMUSCONS","PRCMUCON","PRCMUCONS","PRCOMCON","PRCOMCONS","PREDUCON","PREDUCONS","PRHLTHCON","PRHLTHCONS","PRMFGCON","PRMFGCONS","PROFCON","PROFCONS","PRPWRCON","PRPWRCONS","PRRELCON","PRRELCONS","PRRESCON","PRRESCONS","PRTRANSCON","PRTRANSCONS","TLAMUSCON","TLAMUSCONS","TLCADCON","TLCADCONS","TLCMUCON","TLCMUCONS","TLCOMCON","TLCOMCONS","TLEDUCON","TLEDUCONS","TLHLTHCON","TLHLTHCONS","TLHWYCON","TLHWYCONS","TLLODGCON","TLLODGCONS","TLMFGCON","TLMFGCONS","TLNRESCON","TLNRESCONS","TLOFCON","TLOFCONS","TLPBLCON","TLPBLCONS","TLPRVCON","TLPRVCONS","TLPSCON","TLPSCONS","TLPWRCON","TLPWRCONS","TLRELCON","TLRELCONS","TLRESCON","TLRESCONS","TLSWDCON","TLSWDCONS","TLTRANSCON","TLTRANSCONS","TLWSCON","TLWSCONS","TTLCON","TTLCONS"
2002-12-01,-1.9,4.2,-13.1,0.5,-1.3,-0.4,0.9,-4.2,4.5,14.1,2,3,5.7,3.6,3.4,2.5,0.6,-2.7,-5.2,-1.2,-2,-0.7,-1.1,0.2,-3.5,6.7,-2.9,14,2,2.7,5.1,-3,0.3,1.3,2.6,0.1,-4.4,-4.6,-1.5,-4.9,-0.7,-0.8,-1.6,6.8,-4.3,-2.8,-2.7,0.6,764,9844,319,3973,248,3209,4428,61134,399,4831,4027,64279,15557,216656,706,8950,576,6972,440,6063,404,5086,1186,15977,1411,18039,980,12488,775,9302,18075,222509,548,6887,1677,18227,4234,54711,970,12700,1888,23321,1733,20214,2546,31654,2426,29428,662,8354,29948,411758,516,6485,1312,16731,338,4198,1680,18264,4482,57919,5398,73834,2287,28151,4035,64394,832,9983,1747,20384,33632,439165,3253,40604,15961,221742,48023,634179,595,7201,2865,35491,662,8364,30352,416844,1201,16159,1927,24524,1019,12962,63984,855921
2003-01-01,3.4,-0.7,10.7,-2.5,1.3,-1.7,0,-0.7,6.4,-4.9,0.6,-3.4,-6.9,-1.2,-1.1,1.5,1.3,-2,4.3,-1.6,1.8,3,-3.1,-2.3,0.5,-25.5,23,-4.9,0.6,-2,-6.6,-3.3,0.4,0.9,1.5,0.9,-2.3,3.9,-1.5,3.8,3.1,-5.5,4,-25.4,26.4,-3,1.9,1.6,710,9844,287,3699,258,3553,4336,61957,371,4709,3070,61134,14005,213997,689,8884,523,6856,468,6451,399,5261,1127,16077,1218,17910,876,12060,782,9382,17078,226819,500,6506,1001,13589,4086,56837,953,13183,1804,22981,1500,19598,2376,30925,2875,37189,650,8614,28395,417788,468,6745,1209,16350,305,3919,1003,13614,4344,60390,5289,75140,2175,27690,3077,61246,843,10112,1508,19703,31083,440816,3065,39808,14404,219258,45473,644597,531,6976,3343,43640,650,8617,28794,423049,1140,16257,1686,24655,915,12697,59877,863855
2003-02-01,-1.1,0,-0.9,5,-3.1,1.2,-4.8,3.9,7.3,-4.2,1.6,5.4,-11,-1.5,-1.5,-0.1,-0.3,-4,-2.8,5.3,-2.9,-0.5,0.8,0.6,3.4,0.6,2.2,-4.3,1.6,3.6,-10.7,0.6,-1,-0.5,-0.1,0.4,-5.1,-2.9,5.3,-2,-0.4,8.8,2,0.4,1.3,0.8,-0.5,-0.2,684,9367,247,3291,256,3522,4103,60020,385,4943,2819,58549,13520,210873,669,8888,508,6938,490,6923,386,5205,1093,16338,1275,18608,926,12714,785,9416,16991,225646,555,7079,981,13643,4064,55183,929,12915,1881,24210,1510,19754,2233,29344,2887,37657,644,8576,27629,417500,453,6877,1239,16446,265,3501,985,13690,4320,58704,5032,72935,2266,29153,2824,58630,840,10078,1516,19817,30511,436519,2902,38233,13906,216078,44620,643146,514,7029,3377,44580,644,8577,28015,422705,1105,16510,1729,25484,954,13153,58526,859225
2003-03-01,-5.3,-2.8,-12.6,-2.8,1.2,-1.1,-2.6,-5,-0.5,-8.6,-5.1,-3.1,-0.9,-3.6,-3.6,-1.1,7.9,-0.6,0.2,-0.8,1.4,-1.8,-0.5,1.5,-4.8,5,2.2,-8.5,-5.2,-2.9,-5.8,4.8,-0.8,-0.9,-1,7.4,0,1,-0.4,2.2,-2,7,-4.5,4.8,2.7,4.9,1.8,0,715,9121,248,3261,236,3079,4386,60735,388,4804,3013,53496,14131,203317,690,8643,529,6862,498,6889,379,4929,1136,15508,1288,17685,929,12324,843,10112,18199,229653,621,7572,1097,14297,4358,55746,1017,13195,1954,24121,1655,20723,2374,29351,3078,38673,656,8403,31797,413303,480,6568,1336,16693,251,3298,1103,14375,4595,58825,5403,73931,2342,28925,3021,53636,906,10877,1659,20772,32330,432969,3064,37994,14510,208246,49996,642886,539,6992,3576,45562,657,8421,32176,418232,1147,15652,1768,24252,963,12765,64506,851132
2003-04-01,1.1,0.7,23.3,2.2,-0.8,-0.6,4.4,5.5,2.9,1.9,2.8,-4.1,16.2,1.8,1.7,1.7,-4.1,-2,2.2,0.1,-1,1.3,-0.5,3.3,3.8,0.6,-3.4,2,2.9,-3.8,19.2,-0.6,0.2,1,1.7,-5.6,-2.8,1.1,-0.3,-1.8,1.5,2.1,-0.6,0.4,-4.6,-0.9,-1.1,0.7,809,9521,304,3789,310,3797,4682,60262,416,4908,3852,54507,16039,206904,734,8700,552,6818,578,7092,405,4983,1262,15938,1479,18650,971,11814,795,9544,18860,227092,651,7729,1189,14355,4555,56343,1069,12958,2041,24045,1671,20541,2432,28520,3134,36901,688,8525,34335,420510,548,6529,1460,17250,316,3932,1198,14457,4865,60140,5751,73220,2457,28953,3865,54692,869,10430,1680,20655,34899,433996,3166,37220,16444,211887,53195,647572,564,6958,3712,43994,688,8529,34739,425493,1274,16108,2027,25179,1009,12280,69638,859459
2003-05-01,2.9,-2.6,8.3,4.1,2,1.4,7.2,-1.8,0,-1.3,-2.6,2.3,1.7,0.5,0.6,0.2,40.5,0.1,2,1.2,2.8,1.3,1.6,4.2,-1.3,1.6,-6.5,-1.4,-2.4,2.1,2.6,7.3,1.5,0.9,0.2,44.6,0.9,1.5,0.6,7,1,0.4,-0.2,1.5,-7.8,7.5,2.4,0.9,895,10209,296,3855,357,4114,5073,61440,426,5108,4780,53781,17742,207997,737,8478,569,6915,604,7092,445,5127,1378,15522,1533,18323,1007,12085,1150,13804,19562,232573,673,7759,1176,14572,4809,57203,1221,13863,2090,24189,1841,22072,2450,28785,2758,34038,711,8614,36724,421143,591,6518,1568,17969,311,4035,1186,14688,5166,61317,6294,75303,2516,29297,4793,53949,1221,14653,1848,22157,37304,440570,3186,37263,18187,213124,56286,653690,582,7067,3361,41129,713,8639,37169,426270,1394,15727,2124,24841,1042,12537,74473,866814
2003-06-01,2.1,1.7,7,1.7,1.6,1.2,-8.7,2.3,16.3,3.6,3.4,2.3,3,2.5,2.5,2.3,-26.1,4.2,2.2,1.5,1.3,1,0.8,-3.1,1.9,0.5,0.8,3.6,3.9,1.5,2.1,1.7,0.9,1.6,2.3,-27.9,5,1.8,1.5,-0.5,1.1,4.3,0.7,0.6,-2.5,1.5,-0.5,1.3,820,9321,324,3970,393,4401,5861,62447,449,5193,5679,55703,19831,213185,748,8626,585,6997,709,8245,470,5234,1434,16051,1654,18737,1083,12359,829,9949,20138,231498,689,8095,1266,14659,5153,58254,1264,13800,2136,24551,1933,22403,2600,30213,2827,33203,752,8708,39938,430929,596,6566,1509,17416,336,4121,1274,14763,5546,62655,7125,76247,2585,29744,5695,55866,902,10826,1944,22542,39969,444683,3348,38839,20301,218419,60076,662446,596,7124,3536,41449,753,8723,40408,436163,1461,16347,2249,25303,1111,12719,80377,880865
2003-07-01,-2.1,8.2,-1.7,-1.3,-0.1,4,-5.4,-2.6,-5,-0.4,1.3,-1.7,2.2,-0.3,-0.4,4.1,-2.4,1.1,1.7,-2.3,-0.1,0.9,4.8,-4.4,-2.4,2.9,-15.2,-0.3,1.1,-1.5,2.1,-4.7,-1.7,1.2,4.2,-4,-1,2,-2.5,0.3,0.7,-3.2,-1.9,2.7,-17.7,-4.3,-2.9,1.7,770,8820,344,4057,357,4328,6174,62356,425,5124,5956,55490,20315,212517,779,9334,609,7280,700,7834,440,5123,1454,16267,1608,18248,1038,12151,796,9553,19608,224707,658,7836,1322,15051,5239,59419,1305,13844,2009,23940,1822,21444,2577,29921,2434,27318,761,8772,42608,448917,581,6444,1427,16655,357,4208,1334,15194,5595,63748,7479,76200,2434,29065,5975,55695,880,10565,1826,21492,39923,437224,3356,39256,20755,217640,62216,673624,625,7465,3133,35151,764,8798,43048,454040,1478,16520,2189,24692,1071,12522,82971,891264
2003-08-01,10.2,-2.5,-2.2,4.4,-1.7,-3.1,-2.5,1.4,12.9,3.6,0.6,3.3,3.8,1,1.2,1,-1.2,1.4,1,0.6,-1.6,0.1,-2.6,-2,1.2,-5.5,12.4,3.4,0.9,2.8,3.8,0.3,1.4,1.2,0.9,0.2,2.6,1.2,-0.2,-1.1,0.3,-1.5,0.7,-5.4,12.2,0.3,1.7,1.2,750,8602,374,4210,366,4231,6310,61269,437,5349,6505,57473,21475,214568,794,9100,622,7051,840,8842,482,5645,1539,16370,1717,18508,1137,12547,798,9572,20045,228595,655,7721,1166,14244,5486,60148,1299,13685,1995,23904,1847,21517,2600,30713,2689,30661,798,8800,43189,453031,599,6489,1405,16323,387,4367,1175,14352,5852,64379,7609,74954,2431,29253,6519,57611,870,10441,1850,21551,41520,443163,3393,39813,21957,220213,63234,681626,644,7274,3529,39504,799,8806,43671,458676,1567,16670,2316,24998,1173,12869,85191,901839
2003-09-01,-6.5,2.1,7.7,-0.7,-1.6,-1.6,-1.5,0,-15.6,4,1.2,-5.2,-10.9,-0.3,-0.5,1.2,-0.4,1.2,-2.5,-0.6,-0.9,-0.7,-1.3,1.5,0.7,3.1,7.6,4.1,2.2,-4.8,-4.2,4,1,1.1,1.2,-0.6,0.9,-3.3,-0.6,2.3,-0.6,4.8,2.8,3.1,14.3,3.7,2.2,1.6,777,8472,441,3753,494,4557,5689,60271,503,5311,6846,59799,21559,213928,891,9287,651,6938,740,7465,516,5277,1564,16563,1772,18516,1100,11894,793,9517,20436,233700,699,8092,1237,14682,5257,58186,1189,14002,1999,23768,1929,22317,2670,30994,3145,35058,772,8744,41331,458676,593,6669,1476,16565,477,4184,1246,14791,5751,62743,6878,74273,2502,29079,6864,59977,867,10399,1938,22422,41995,447628,3562,40281,22075,219205,61767,692384,674,7179,3885,42523,773,8748,41846,463954,1604,17034,2366,25184,1136,12246,83841,911589
2003-10-01,1.9,-3,1.1,-1,1.3,6.9,2.7,-1,43.8,-1.6,1.5,-1.2,3.2,1.6,1.6,2.4,1.9,5.2,0.2,2.2,0.2,0.6,6.8,3.7,-0.8,-3.5,-0.7,-1.6,0.7,-1.1,1.8,1.9,0.6,1.6,2.4,2.9,7.7,0.1,2.9,-4.6,0.7,4.8,-0.3,-3.3,-10.2,2.2,-0.2,1.5,770,8697,303,3874,375,4605,5244,61082,425,5260,5962,58853,19875,217356,734,9007,655,7414,966,10738,446,5379,1580,16815,1705,18332,1078,11755,816,9796,20461,233121,746,8484,1310,14194,5235,58251,1131,13351,2121,24450,1987,22797,2915,33366,2690,31491,782,8801,42352,469855,591,6646,1516,17180,336,4261,1316,14266,5610,62855,6375,74433,2546,29710,5977,59013,883,10597,1991,22846,40336,450477,3650,42373,20321,222735,62813,702997,680,7664,3656,42228,782,8803,42798,475234,1611,17158,2296,24977,1114,12112,83133,925732
2003-11-01,-3.4,-2.8,-14.4,-0.2,-3.4,-6.9,-2.4,-1.5,-27.8,-0.7,-0.9,2.2,-14.4,-3.7,-3.6,3.2,-4.8,-2.5,-3.8,1,-3.4,-5.6,-6.5,-3.5,-2.3,4.2,-13.4,-0.6,-0.6,1.8,-11.3,-3.8,-3.3,0,3.3,-3.1,-2.5,-2.9,1.2,-3.7,-5.7,-4.6,-4.5,3.8,-8.5,-3.8,-3,1.2,716,8488,270,3318,318,3940,4683,59030,442,5252,4845,58466,17376,209417,715,8758,611,6902,672,7754,424,5196,1443,16664,1567,18057,1030,12015,791,9497,19009,226077,674,8097,1222,14736,4828,56549,1025,12858,2126,24751,1908,21941,2742,32535,2277,28817,724,8302,41106,485245,552,6346,1390,16584,308,3780,1233,14869,5146,60489,5707,71888,2568,30003,4865,58686,840,10085,1912,21988,36385,435494,3458,41293,17801,214612,60115,711373,631,7166,2949,36572,725,8308,41530,490441,1478,17054,2119,24402,1056,12328,77915,925985
2003-12-01,1.6,-4.6,-1.1,1.8,1.6,-1.8,-2.6,-7.6,1.5,-1.3,3.6,-2.1,-5.3,-0.8,-0.8,3.7,-6,-1.2,2,3.3,2,-5.3,-1.6,-0.2,-4.8,2.9,12,-1.3,3.2,-1.9,-7.1,-2.5,1,2.4,3.7,-5,-0.3,2.2,3.7,3.9,-5.3,2.2,3.1,3.2,14.8,-2.5,2.7,3.4,650,8267,257,3142,304,3895,4351,59978,446,5345,3649,57719,15042,207664,658,8351,563,6779,568,7869,424,5281,1295,17263,1326,16680,924,11766,752,9020,18949,232151,662,8277,1489,15201,4437,57811,1022,13365,2062,25660,1832,21392,2611,32437,2826,33083,622,7864,36635,503356,516,6542,1312,16544,288,3510,1497,15294,4741,61706,5373,73343,2508,31005,3664,57916,790,9481,1837,21445,33991,439815,3269,40788,15466,212946,55584,735545,581,7054,3394,40951,623,7867,37059,508637,1323,17592,1842,23222,949,12097,71050,948491
2004-01-01,-5,4.8,-5.3,1.8,-3.4,1.4,13.1,5.7,-5.8,-1.4,-1.9,7.3,4.6,-0.1,-0.2,-1,-2.2,-3.1,1.5,-5,-3.3,-4.4,1.6,2,4.5,-15,2.3,-1.1,-1.3,6.4,-1.6,-0.5,-1.1,-1.1,-0.9,-2.7,-5.1,2,-6.4,-3,-4.5,-9.1,1.3,-15,4.2,-0.6,-2.1,-1.3,674,9353,247,3285,270,3688,4044,57927,426,5439,2861,56936,13593,207518,671,8748,521,6873,530,7416,367,5019,1182,16940,1200,17638,913,12621,732,8778,17230,227349,585,7525,917,12927,4254,58958,930,12970,1899,24028,1617,21253,2328,30793,2830,34476,566,7514,33745,498640,470,6629,1259,16878,261,3453,923,13007,4524,62646,4974,70897,2325,29467,2886,57304,772,9268,1624,21333,30822,434867,2998,39540,13959,212536,50975,725993,540,7164,3360,41892,566,7517,34112,503659,1213,17364,1669,24267,928,12869,64934,938525
2004-02-01,-7.5,6.9,0.6,-2.3,3,-6,-10,-1.7,-5.2,-4,0.8,-2.3,6.2,-0.9,-1,0.3,14.2,4.2,0.3,4.4,1.9,3.2,-5.5,-3.1,0.1,9.4,-17.9,-3.7,0.8,-2,7.7,4.6,-0.5,-0.1,0.4,14.7,3.4,0.3,5.9,-3.2,3,5.4,4.6,9.6,-20.7,4.1,-0.1,0.2,616,8420,263,3489,268,3709,4074,59675,421,5314,2682,54671,13339,205679,705,9350,477,6462,487,7032,350,4643,1154,17079,1224,17346,903,12337,839,10067,17349,227051,627,7931,1041,14173,4358,59110,914,12553,1972,25440,1698,22116,2507,31850,2227,27348,581,7742,33101,500439,463,6936,1243,16351,283,3719,1046,14235,4626,62819,4987,72228,2393,30754,2716,55212,882,10583,1715,22321,30688,432730,3212,41200,13689,210322,50449,727494,499,6770,2714,34380,582,7754,33451,505081,1184,17510,1687,24282,920,12613,64138,937813
2004-03-01,6.6,5.4,0.3,4.7,2.7,5.3,1.6,7.2,-1.5,9.8,2.4,4.2,7.4,5.2,5.2,1.3,12.5,2.6,1.6,4.2,2.7,3.1,5.1,1.4,4.5,3.1,5,9.2,2.6,4.5,9.6,-2.4,3.8,2.5,1.3,12,1.8,1.6,4,2.4,3.3,1.3,-2.1,2.8,6.6,-2,2.6,1.7,667,8552,296,3746,292,3719,4430,61303,456,5564,3416,60004,15058,216272,796,9854,532,6804,497,6929,384,4950,1274,17493,1362,18591,969,12858,940,11274,18785,233056,656,8035,1225,14570,4689,60085,993,12859,2152,26467,1724,21681,2663,32413,2488,29157,624,7994,39011,506879,501,6791,1324,16587,323,4076,1235,14683,4981,63805,5424,74162,2608,32031,3434,60294,993,11911,1733,21786,33843,449328,3459,42266,15443,221222,57796,739934,555,7114,2985,36085,624,7995,39395,511829,1311,17969,1863,25382,994,13184,73238,961159
2004-04-01,11.4,-7.1,4.8,7.4,-0.6,0.3,0.2,-1.5,5.2,0.7,0.3,-2.2,4.7,0,0.2,1.2,0.5,-0.7,3.4,3.2,-0.3,2,0.8,0.4,-1.9,0.9,-6,0.6,0.2,-1.5,-2.4,-1.2,0.1,0.7,1.1,1.3,1.3,3.4,2.3,0.9,2,0.6,-2.9,1,-8.7,-1.5,0.2,0.8,729,8565,311,3921,331,3896,4720,60960,501,5978,4253,60418,16723,216253,795,9159,556,6822,597,7290,453,5512,1378,17544,1458,18306,1029,12574,952,11422,19366,233437,694,8087,1228,14713,5035,62109,1079,12973,2284,27084,1743,21351,2809,32820,2212,26619,658,8151,41811,512400,553,6593,1423,16652,316,3979,1237,14812,5366,66005,5799,73932,2785,33062,4270,60656,998,11970,1757,21525,36089,449690,3604,41979,17177,221765,61177,745840,588,7171,2809,33909,658,8152,42264,517912,1411,18004,2010,24899,1061,12983,78354,967602
2004-05-01,2.4,4.3,2.1,-4,-0.4,0.8,-1,-3.8,2.5,-3.3,2.2,-4.3,-7.4,-1.4,-1.3,2,2.5,0.6,2,-1.5,-1,0.8,0.3,4.3,-2.7,1.6,-8.8,-3,1.6,-4.2,-4.8,3.4,-0.8,0.7,2,3,-0.5,2,-1,-3.8,0.8,9.8,0.3,1.4,-11.9,3.6,-0.2,1.3,724,8480,275,3631,347,3979,5023,60724,491,5739,5213,58426,18214,213244,822,9552,566,6875,641,7471,495,5647,1572,17938,1483,17616,995,12031,980,11759,19545,232956,761,8883,1150,14914,5368,63368,1096,12480,2303,26813,1841,22122,2777,32664,1859,23458,682,8217,45481,522534,593,6616,1485,17363,288,3788,1161,15050,5715,67347,6118,73204,2794,32551,5246,58842,1023,12270,1852,22258,37759,446200,3599,42216,18709,218891,65027,755493,594,7196,2500,30928,682,8218,45976,528180,1601,18301,2076,24232,1028,12437,83736,974381
2004-06-01,-1.5,-2.5,3.4,6.2,5.2,-3,-1.1,-0.5,8,1.8,-3.3,0.5,-3.2,1.9,1.8,1,2.7,-0.9,2.9,0.6,4.3,0.2,-3.2,-2.1,0.1,-1.8,-0.3,1.9,-3.5,2.6,1,-7.2,0.8,0.9,1,3,-0.5,2.9,-0.6,-0.2,0.2,-3,1.8,-1.5,-3,-7.4,-0.2,0.6,735,8383,288,3516,352,4113,6054,63871,530,6092,6117,59498,20397,217209,801,9310,564,6666,724,8068,496,5564,1567,17339,1542,17522,1062,12093,1010,12115,20290,232519,726,8613,1305,14697,5770,65215,1149,12455,2343,26640,1774,20483,2828,32513,1890,22764,714,8233,48749,527794,603,6738,1461,16996,314,3827,1312,14777,6122,69328,7203,76327,2873,32732,6161,59954,1050,12599,1788,20654,40687,449728,3629,41823,20893,222773,69039,760308,591,6964,2614,30833,714,8237,49245,533358,1596,17653,2146,24261,1114,12764,89932,983087
2004-07-01,3.7,3.6,-4.9,-0.2,-1.3,3.5,-1.1,7.9,-3.1,-3.4,4.9,9.5,18.8,0.5,0.6,2.9,1.8,4.8,3.2,-0.3,-1,2.6,3.1,-1.1,6.4,3.5,-0.1,-3.6,4.7,8.1,10.3,7.2,1.7,2.3,2.9,3,5.2,3.7,-0.4,0.2,2.7,-1.2,2.8,3.9,1,7.3,2.7,2.9,719,8292,348,4176,328,3911,6299,63067,498,6082,6186,57503,20947,218266,804,9645,579,6902,704,7816,497,5771,1626,18183,1677,18899,1133,13239,1040,12478,20602,238888,724,8509,1283,15268,5979,67602,1166,12482,2238,26546,1879,21973,2910,34202,1906,22991,734,8453,51568,543260,612,6924,1443,16801,352,4221,1286,15299,6306,71513,7465,75549,2736,32627,6213,57778,1069,12827,1893,22141,41549,457154,3714,43847,21444,224037,72170,782149,602,7181,2610,30807,735,8455,52065,549031,1653,18483,2289,25823,1184,13801,93614,1006184
2004-08-01,3.3,1.3,-5,-0.9,-1.8,2.4,-1.7,-3.5,8.1,-1.2,-2,-7.1,-3.8,-1.6,-1.4,1.5,2.5,-2.9,-4.7,-0.9,-1.4,-4.5,2.2,0.8,-2.5,3.2,21,-1.2,-1.8,-7.5,-1.2,2.3,-0.2,0.7,1.5,2.8,-4.1,-4.6,-0.9,0.4,-4.5,3.3,0.3,3.1,25.4,2.5,1,1.4,723,8149,371,4019,330,3717,6410,61954,506,6030,6489,56840,21636,214856,854,9770,622,7068,818,8451,528,5964,1663,17813,1692,18242,1116,12301,1069,12826,21102,241348,743,8792,1355,15748,5868,64469,1188,12537,2203,26304,1941,22525,2806,32790,2419,28835,731,8072,52899,551447,628,6942,1466,16941,384,4172,1359,15792,6198,68187,7598,74491,2709,32334,6517,57106,1096,13146,1952,22661,42738,456204,3660,42560,22164,220820,74001,792795,649,7341,3236,37287,731,8075,53427,557411,1696,18159,2320,25184,1169,12770,96164,1013616
2004-09-01,1.7,-2.4,10,-2.8,0.7,-4,-0.5,-0.2,8.6,-4.6,-1.8,-1.3,7.3,-0.9,-0.9,-0.9,4.1,-0.9,2.2,0.4,0.8,4.5,-4,-1.5,-0.3,4.5,6.9,-4.5,-2.2,-1.6,12,3.2,0.8,-0.2,-0.9,5.1,-0.5,1.8,1.1,1.3,4.4,-2.3,-0.4,4.1,6.4,3,2.3,0,752,8109,479,4312,440,4087,5864,62378,528,5861,6152,54231,21273,212838,940,9534,650,6788,891,9176,603,6068,1668,17496,1754,18203,1112,12143,1123,13480,21415,246868,732,8586,1367,16397,5892,65631,1091,12703,2238,26596,2003,23193,2803,32627,2659,30686,746,8431,49247,546306,608,6913,1484,16695,509,4671,1376,16510,6332,69718,6956,75080,2766,32456,6184,54552,1140,13679,2020,23397,42688,459706,3743,42161,21876,218907,70662,793176,674,7049,3550,39862,746,8435,49850,552375,1690,17754,2362,25116,1156,12571,92538,1012080
2004-10-01,-12.9,-3.1,-13.4,1.1,-2.5,-9.3,-5,2.4,-5.6,7.5,1.7,-6.5,-1,-0.1,-0.4,0.7,-0.4,0.8,-3,-1.7,-2,-2,-9,-0.7,2,4.8,-5.5,7.4,1.3,-6.7,-6.8,9.2,-0.1,0.4,0.9,-0.2,2,-2.3,-2.3,0.3,-2,3.4,0.9,5.2,-5.5,9.8,-0.1,0.6,672,7705,330,4271,274,3538,5202,60826,482,5924,5818,58303,19295,212712,738,9241,541,6156,768,8662,431,5288,1654,17793,1737,18640,1055,11350,1121,13456,21456,246581,774,8874,1469,17257,5775,64122,1072,12735,2240,25985,2230,25459,2855,33278,2459,29005,727,8260,49400,551137,622,6975,1446,16579,337,4352,1473,17296,6049,67660,6274,73561,2722,31909,5842,58573,1136,13626,2238,25548,40751,459293,3593,42519,19726,218000,70856,797716,566,6412,3226,37668,728,8265,49831,556425,1671,17989,2360,25615,1093,11723,90582,1015719
2004-11-01,5,5,10.7,2.9,1.2,8,-1.7,0.6,4.1,7.9,0.1,1.8,-3.9,3.4,3.5,-0.1,1,1.9,0.2,2.9,1.2,0.2,7.7,-2.6,0.8,-7.2,-2.2,7.8,0.2,1.1,-3.8,8.2,1.7,0.7,-0.1,0.6,1.1,-0.4,2.9,1.4,0,-3.5,1.2,-7.3,-4,8.1,0.2,0,649,7573,342,4103,326,3916,4899,61530,523,6095,5262,62906,18351,220021,786,9699,588,6649,766,9017,457,5552,1533,17814,1649,18758,995,11555,1128,13535,21055,247029,727,8567,1450,15995,5406,63847,1035,12909,2297,26726,2379,27525,2869,33643,2325,27838,721,8261,46531,550392,621,7062,1376,16141,349,4187,1455,16050,5732,67763,5934,74438,2820,32821,5287,63169,1147,13758,2388,27631,39406,467050,3655,43341,18809,225573,67585,797420,608,6908,3091,36855,723,8284,46988,555944,1552,18030,2270,25819,1020,11855,86394,1022994
2004-12-01,0.6,4.7,-0.9,12.2,1.1,-2.5,1.4,-2.5,-7.1,-2.1,-2.6,2.1,-5.8,-0.5,-0.5,2.9,-7.5,1.7,-1.4,0.7,0.8,2.2,-2.3,0.3,-1.9,7.4,-2.1,-2,-2.3,2,-4.7,2.2,-0.3,1.4,2.9,-7,0.9,-1.4,-1.9,-0.9,2.4,-0.7,-0.2,7.3,-0.5,2.2,-0.1,2,603,7679,318,3865,305,3879,4531,62222,552,6841,3847,61606,15849,218884,813,10154,536,6486,613,8379,446,5587,1329,17354,1441,18285,933,11802,1049,12593,20079,246725,683,8508,1678,17161,4801,62959,989,12795,2102,26223,2390,28119,2727,33934,2330,27692,668,8459,41360,566284,567,7049,1286,16188,329,3989,1684,17238,5106,66838,5519,75017,2654,33064,3868,61899,1060,12725,2400,28235,35928,465609,3540,44089,16295,224471,61438,813006,554,6748,2944,36071,669,8468,41806,571871,1352,17620,2008,25333,954,12088,77733,1037480
2005-01-01,-1.2,-4.5,-4.4,-16.9,-2.4,1.3,-4.5,-0.1,13.1,-3.2,0,4.4,-1.3,-1.9,-1.9,1.6,-6.4,5.7,-0.5,-1,-1.9,-2.1,2.2,-4.4,-1.2,11.1,2.5,-3.2,0.3,4.8,-2.6,-2,-0.1,0.8,1.7,-6.1,8.7,-0.3,3.1,0.5,-2,-4.4,-4.1,11.4,-0.7,-1.9,1.4,1.6,518,7337,298,3814,277,3709,4224,60701,453,5686,2957,59637,13982,214756,739,9698,498,6572,677,9478,398,5518,1198,17355,1241,18259,889,12324,986,11826,18892,250158,622,8133,1302,19121,4549,62789,928,12855,2131,27041,2101,27578,2771,36903,2301,27503,622,8286,39186,575650,488,6761,1140,15470,304,3886,1304,19146,4825,66498,5152,73557,2583,32727,2978,59935,992,11908,2108,27658,32874,464914,3510,46601,14380,220274,58078,825808,520,6899,2977,36981,622,8286,39584,581168,1222,17680,1729,25019,909,12664,72458,1046082
