"inpcgeneral.date.sq.","inpcgeneral.values.sq.","inpcsub_total.values.sq.","inpcmerc.values.sq.","inpcserv.values.sq.","inpcnosub.values.sq.","inpcagro.values.sq.","inpcenerg.values.sq."
2008-05-01,66.1556211211559,70.2546012354114,65.5671744980502,74.5265447132886,54.7334442084346,55.1697196417688,54.4365269764493
2008-05-01,66.0416490252539,70.1015229210907,65.3813542784372,74.4060990828305,54.7240546534631,55.158223230085,54.428450212915
2008-04-01,66.2167516089579,69.9255477719036,65.147545042424,74.2873555012923,55.8260528908738,55.7626190610847,55.8389299762724
2008-04-01,66.1235017123107,69.7645442254927,64.9159462360015,74.1959783528231,55.9128239568419,55.9998928387175,55.8321995142399
2008-03-01,66.084647588708,69.5979186836161,64.714524904166,74.0640496407731,56.213116457495,55.4041393220956,56.6887828478935
2008-03-01,65.9546157883835,69.5450324710599,64.5747106211712,74.0962678578675,55.880038077938,54.6418734598232,56.6223827641066
2008-02-01,65.6411925246537,69.3267156944756,64.3899776853314,73.8461075170344,55.317661763951,54.026305970108,56.0933046102582
2008-02-01,65.4484760715833,69.1410494404959,64.1965641320813,73.6688110357643,55.1064196241847,53.5211842887306,56.0646583480317
2008-01-01,65.3661053295458,69.0273529153575,64.0512711915734,73.5864579143931,55.1091667201422,54.1428928180426,55.6830367705324
2008-01-01,65.3350220306629,68.8476708947305,63.9863731098975,73.2954824137565,55.4714389547196,55.3036232507747,55.5493043121466
2007-12-01,65.1568111170713,68.6808872659988,63.7957123009395,73.1527355669389,55.2634608330386,55.3300249583698,55.1958780046195
2007-12-01,64.9418182998024,68.5987550002034,63.6384992002922,73.1442671775019,54.6982514212177,53.921808993327,55.1544336462214
2007-11-01,64.8143767743847,68.3924186361769,63.4555636986938,72.9159777527808,54.7821075894257,54.3326152903622,55.0352180145174
2007-11-01,64.748065736769,68.3645387618131,63.3899605107745,72.925051189021,54.6141163850884,53.9179076457621,55.0205144450693
2007-10-01,64.334139806653,68.281636361697,63.2471163511369,72.9010344859815,53.3277741866258,53.2250799540445,53.3662180506359
2007-10-01,64.3201523221558,68.1658667741698,63.1131429242392,72.8035410257085,53.5838743769264,53.9124445374432,53.3543867703204
2007-09-01,64.1155206045142,68.039827675727,62.9175098232491,72.7459990342047,53.1731509044078,54.4602776904969,52.3486066019177
2007-09-01,64.0398845772342,67.9619961652447,62.8122142487841,72.6953205860226,53.1034389362939,54.2907605630661,52.3409055087806
2007-08-01,63.6435725164846,67.7114790707334,62.6749967581622,72.3352665831696,52.3256402990927,52.5736426496079,52.1467818998191
2007-08-01,63.5249379257505,67.6429175660824,62.5615670210333,72.3108110424585,52.0737738459865,51.9178936146595,52.1458411415422
2007-07-01,63.3954241804075,67.5265675877977,62.4566498432817,72.1838030283013,51.9116216429123,51.7989479339419,51.956935238332
2007-07-01,63.2565854454001,67.4625442732689,62.3797264232605,72.1326528874201,51.5753825390887,50.9430516186824,51.9435565102516
2007-06-01,63.1016870059702,67.34620694664,62.2808523524382,71.9997694422117,51.31986690017,50.5284963463927,51.7869238668788
2007-06-01,63.0151718240812,67.2341471125002,62.1836188495031,71.8737195787057,51.3024340789241,50.5219136227049,51.7627615494049
2007-05-01,62.9633663259436,67.1270950067976,62.0788082297063,71.7649433354133,51.3962471487488,50.945421542835,51.6517936523189
2007-05-01,63.0017023945655,67.069766022242,62.0431346501549,71.686719105922,51.6880773412548,51.7430632118539,51.6293825906155
2007-04-01,63.3260048129042,67.0042123406553,61.9544110141383,71.6440725323259,53.0412788323104,52.9260439525728,53.0876463532932
2007-04-01,63.2565854454001,66.9277454519297,61.8449185101172,71.600182984403,52.9917813146107,52.837287526643,53.0625516391973
2007-03-01,63.3892075206315,66.9005349834294,61.773673207289,71.6160853776268,53.5453208082937,52.7952700717073,53.9856617039152
2007-03-01,63.2695368199343,66.7727772691023,61.70112700352,71.434974372689,53.4482164418815,52.6550297582839,53.9153903449069
2007-02-01,63.218249376779,66.6797056437308,61.6179893149168,71.3326071898555,53.5074144984064,52.6766210207224,53.9979136377872
2007-02-01,63.1669619336228,66.6008460007747,61.5560188217136,71.2375993910463,53.5300389870927,52.8924549646578,53.9005467070431
2007-01-01,63.077856476827,66.4589916934841,61.4406428614186,71.0705074893204,53.5820311935564,52.987404446536,53.9258382849279
2007-01-01,62.9545593912607,66.3165129709237,61.3172244452692,70.9100367222407,53.5107013918954,52.8434180176398,53.8996612251273
2006-12-01,62.7473373987116,66.1033425927636,61.02357862214,70.7763658844165,53.3200641045747,53.1416722649444,53.4055189050397
2006-12-01,62.6375097426611,66.058602525281,60.9004904178208,70.8083176148256,53.0398344936666,52.4958061530802,53.3524781184286
2006-11-01,62.3966141763237,65.8742252858088,60.7363889089067,70.6049433749519,52.6501188709478,51.6901982140538,53.221211557943
2006-11-01,62.2676184859614,65.7667503996484,60.6199912084772,70.5066468067239,52.466097500677,51.5482788011428,53.0111327954323
2006-10-01,61.9505688373625,65.6805676384075,60.4961731892779,70.4575843072667,51.5404434116137,52.6557281190094,50.8233863604085
2006-10-01,62.0629867683199,65.6164162079727,60.4136277527166,70.411670751809,52.1193724336725,53.9684063173544,50.9463912881026
2006-09-01,61.8884022395975,65.5427370507747,60.3035683771361,70.3738322157787,51.6786702030892,53.7168409204315,50.3884467421758
2006-09-01,61.5848220205143,65.4515791106652,60.1774132357573,70.3172403695643,50.8160408375094,51.33620420188,50.468890809144
2006-08-01,61.2175210387215,65.1450752553238,59.9739813381302,69.911428574594,50.2905448254649,50.0935787620484,50.388972855939
2006-08-01,61.0216962557628,65.1365701628587,59.9660506402853,69.9023995500025,49.6006557701212,48.3690309985204,50.3419216803048
2006-07-01,60.8414131222459,65.0538647405276,59.8714665573028,69.8316510269058,49.1639477506051,47.559408934902,50.136996068348
2006-07-01,60.7771743045556,65.0011737010001,59.832344630236,69.7659399325789,49.0705130666557,47.3534588150472,50.1134764504826
2006-06-01,60.6404077894735,64.8993543345398,59.7817722286743,69.6145256617986,48.8413726576435,47.0573943840226,49.9260038586401
2006-06-01,60.6461063942687,64.8202650261148,59.7863033620673,69.4541339632123,49.0719806282094,47.6637228689778,49.9231845254668
2006-05-01,60.6015536658708,64.7085977753775,59.6944344365003,69.3236204147412,49.2062880604987,48.1951535844309,49.8108195380772
2006-05-01,60.579795356653,64.6203280655501,59.6281379160297,69.2142794067875,49.3609678109514,48.5461934917948,49.8434886029356
2006-04-01,60.8776769709418,64.5829883131085,59.5974492708319,69.170607618839,50.5429243194956,48.1039151509867,52.033513426698
2006-04-01,60.8450395071151,64.5713286014653,59.5844350785571,69.1603209793274,50.4542850741422,48.0806111009593,51.9043439349994
2006-03-01,60.829497857674,64.4424707389395,59.5163620226485,68.9726729330024,50.7382748465815,48.3344062541798,52.2069493105582
2006-03-01,60.7155257617728,64.2749867426869,59.4181415783517,68.7382878250793,50.7679407558734,48.7050511346637,52.0248574205463
2006-02-01,60.6906591226666,64.1424529877946,59.3264641558926,68.5664376359375,51.0272567819651,49.5984354318834,51.8903017572338
2006-02-01,60.702056332257,64.06666881739,59.2602295098941,68.4816582456771,51.2690643708592,50.1568639108275,51.9353768564203
2006-01-01,60.6595758237845,63.9363773368358,59.1476560854812,68.3346323994015,51.4602600078817,50.3045259716065,52.1535154958284
2006-01-01,60.5476759478079,63.8550646312063,59.0742113956019,68.2459902523111,51.268143781549,49.9621854864939,52.0547779149651
2005-12-01,60.3549594947375,63.7870938126771,58.9661859553908,68.2174229124238,50.7477593022039,49.5175318045258,51.4876126933762
2005-12-01,60.1451472272823,63.7266909552114,58.9279123719349,68.1356754678088,50.1444899658224,48.023068613777,51.4380502006628
2005-11-01,59.8964808362236,63.6055672799393,58.8407710818691,67.9818974577291,49.5591300270456,47.0917980751836,51.0677744684639
2005-11-01,59.8690239222114,63.5489443589472,58.7654320227452,67.9437942757415,49.6103332583856,47.2660052746619,51.0425694415581
2005-10-01,59.471157696518,63.4820580776273,58.7189710787403,67.8572552264571,48.3391245641747,47.7732756712546,48.667551059461
2005-10-01,59.4380021777097,63.4112754952091,58.6557446947568,67.7794019740552,48.4054798842926,48.1405881374465,48.5469842079047
2005-09-01,59.3266203567154,63.3316023193895,58.5599346598731,67.7158301712774,48.2118562083001,48.7454624422121,47.8575951576877
2005-09-01,59.2913926179818,63.2595745480958,58.4789436820539,67.652866381039,48.2748102142597,49.0086026119597,47.7962061442632
2005-08-01,59.0810622955451,62.9952690782103,58.3808772942026,67.2273946668078,48.2089346086131,49.1447649449049,47.604898775562
2005-08-01,59.0629303711972,62.9902917770123,58.3795198249825,67.2189046192354,48.1559377803741,49.0574259451278,47.5732531847769
2005-07-01,59.0204498627246,62.9274042815686,58.330940106147,67.14232008446,48.1676267467217,49.3790658206655,47.3924609318686
2005-07-01,58.9836679590473,62.8844909098381,58.3003288482096,67.0875813155317,48.1471243515052,49.3100698898067,47.4020821530291
2005-06-01,58.8189264749707,62.8228184281857,58.3165635685429,66.9501091911718,47.7119470959106,48.4121767579786,47.2544524025804
2005-06-01,58.7246404683612,62.7308035787289,58.2740011636097,66.8102090412053,47.6123319600165,48.2809370744368,47.1745230387115
2005-05-01,58.8101195402879,62.6592978818832,58.192957174142,66.7483265642717,48.1131613088506,49.8396529021178,47.018180148988
2005-05-01,58.8458653340022,62.5902862777525,58.1217407548728,66.6817670850694,48.4247920403806,50.6062827279179,47.047114084585
2005-04-01,59.0940136700793,62.5338610680716,58.0487937261897,66.6417182630493,49.4764838671703,50.2844219354784,48.9512655387951
2005-04-01,58.8593347635179,62.4737102790649,57.9833521292418,66.5869942671062,48.7817122101927,48.4973023012637,48.9351584076239
2005-03-01,58.8127098151947,62.4118700029267,57.9085600589126,66.5380681621662,48.7765016213889,47.9254370782952,49.281835790006
2005-03-01,58.7215321384729,62.3585022847923,57.8766504123464,66.4639806873093,48.585351731098,47.7073174862827,49.1075245327922
2005-02-01,58.6034156027203,62.2597259304561,57.8051881763011,66.3389638275876,48.4170457900388,47.5152722650357,48.9540403313805
2005-02-01,58.4034463799109,62.1558830136307,57.673793848089,66.2624720990576,47.9652474206935,46.3066896546914,48.9724101616698
2005-01-01,58.3039798234877,62.016831076054,57.5387529787393,66.1201070559075,47.9707622968267,46.2351077292603,49.0257985665493
2005-01-01,58.3143409231151,61.9175881790162,57.4865190979042,65.9753959341297,48.2708298613096,47.1065590181833,48.9709014055572
2004-12-01,58.2656437548658,61.769553839672,57.3432574471604,65.8233438238778,48.4857898421164,48.205827921102,48.6366144203775
2004-12-01,58.3490506068671,61.7023041635721,57.298293644865,65.7346263619866,48.9672643661779,49.5125794804868,48.6053734747536
2004-11-01,58.2609812600337,61.5933612721429,57.2048578885211,65.6110151947685,48.9362490521742,49.8029347117065,48.3748057680321
2004-11-01,58.1133355903427,61.5350631777984,57.14127302817,65.5581319097365,48.5516788796655,48.803847668627,48.3720256022082
2004-10-01,57.7434443336431,61.4561426696822,57.0667006218731,65.4753083629392,47.4155190176765,48.6713590136668,46.6131379932272
2004-10-01,57.6460499971453,61.3805507693807,56.9747646185915,65.4160024796902,47.2611955167972,48.257577366291,46.6200080744995
2004-09-01,57.3507586577634,61.2781152593775,56.8230253232346,65.362150678251,46.4580084109291,47.0001908191739,46.0992546617326
2004-09-01,57.2450754415642,61.2067910635416,56.7386430852724,65.303885534914,46.2635028605386,46.5143172804694,46.08577739675
2004-08-01,56.9306160678714,60.9380800976599,56.6318000683508,64.8782953319569,45.8296913397751,45.8034496923696,45.8242202925449
2004-08-01,56.7254662952484,60.8497124788455,56.5364905204127,64.7970890402028,45.3176368026247,44.4867756197054,45.8120677014863
2004-07-01,56.5104734779787,60.7503441685909,56.4254271211243,64.7095706793879,44.7985721700143,43.4854092646142,45.5927529809455
2004-07-01,56.4488249351959,60.6999307226863,56.3961917295946,64.6386980644055,44.7082210173031,43.4392433220809,45.47500627295
2004-06-01,56.3649000282138,60.6486004650187,56.3383475594432,64.5939505521786,44.5385713831759,43.3424024353538,45.2602238839921
2004-06-01,56.2985889905981,60.5905082648246,56.3041610369752,64.5127692922768,44.451567698093,43.0260714956244,45.3156709007731
2004-05-01,56.2467834924605,60.4972179989543,56.1972565601686,64.4331764043652,44.5088053472593,43.6576694207551,45.0162107616226
2004-05-01,56.2369404478146,60.4202672684091,56.1092034154134,64.3673996952664,44.6763919409614,44.2715190478535,44.9065939561163
2004-04-01,56.4477888252329,60.3556163689448,56.0436301155338,64.3039298766921,45.6161899538019,44.6876979470203,46.1711065869982
2004-04-01,56.3177570249091,60.2834810903539,55.9535118332453,64.2496658129026,45.3326972081792,44.042555154937,46.1123286851759
2004-03-01,56.3193111898529,60.1777358935617,55.9116340842555,64.0820203306553,45.6181685858588,44.830691201679,46.0855159616182
2004-03-01,56.2773487363619,60.0653064370296,55.8305648576523,63.9394590475734,45.7635276994665,45.6190516407093,45.8315101973296
2004-02-01,56.1737377400873,59.9595783076706,55.7336505665592,63.8255839106389,45.6659748859876,45.6836400549045,45.6333160282593
2004-02-01,56.0421517748189,59.8441195457668,55.6505771503058,63.6790055592766,45.4937998565349,45.3545020746386,45.5586948078357
2004-01-01,55.8634228062459,59.7012459470656,55.4874273804901,63.5565490566435,45.2204023956641,45.0415745762946,45.3099748524736
2004-01-01,55.6852118926543,59.5649479993541,55.336709568396,63.4349216864688,44.9337275232541,45.1542097237666,44.7754695641694
2003-12-01,55.5023384842298,59.4532293152241,55.2085755122157,63.3397153288876,44.5646928172524,44.7552445973299,44.4251965509979
2003-12-01,55.3578011444272,59.3556925527766,55.1527541020287,63.2018715782677,44.2956936221066,43.9926856826457,44.4628195841333
2003-11-01,55.234504058861,59.2732979854286,55.0717135356229,63.1185124293772,44.0660598119714,43.6094241628713,44.3286957472655
2003-11-01,55.1505791518781,59.1929024234336,54.9630133342549,63.0661017755979,43.9743656837803,43.3347945385846,44.350645842031
2003-10-01,54.7744712354025,59.099854770549,54.849717975442,62.9932272731118,42.8507803857646,43.1178420822652,42.6645864396006
2003-10-01,54.7019435380108,59.055923822749,54.7959115043844,62.9591291875455,42.7047401758794,42.7202664306902,42.6748159736783
2003-09-01,54.5480812085432,58.9775035340035,54.7171477530485,62.8813844490069,42.3527779287928,42.4475910873984,42.2737847075051
2003-09-01,54.5278770642699,58.9252166783098,54.6622630144859,62.8318609479042,42.416198369603,42.5711194323467,42.2998487634399
2003-08-01,54.2709217935092,58.6890402997948,54.6133178138851,62.4138999926291,42.1070897159138,42.0362610288721,42.1310747107344
2003-08-01,54.1595399725149,58.6512330902103,54.5949980455756,62.357229610287,41.8025735808417,41.5802585108654,41.9207743701958
2003-07-01,54.0616275810355,58.4906046489617,54.4817707947278,62.151016332611,41.8704250497581,41.8749235035062,41.847745229846
2003-07-01,54.0455678766129,58.4310165853197,54.4997850448582,62.0159172710843,41.9694356299673,42.1378688926285,41.8449073071044
2003-06-01,53.9994609832705,58.3861214814649,54.5084647009453,61.9189074994033,41.9218565051521,41.97801279234,41.8670733932676
2003-06-01,53.9507638150219,58.3770522357415,54.58271183523,61.8285289859637,41.7685186346368,41.6790958739635,41.8042111302278
2003-05-01,53.9616429696308,58.3618239498225,54.6030169840496,61.7786725576104,41.8486580191351,41.9416807093004,41.7710160871559
2003-05-01,53.8989583168843,58.2743813030124,54.5297510915983,61.6777673233329,41.8522384381105,41.8681281815042,41.8224934147915
2003-04-01,54.122240013856,58.1956223688736,54.4610492825769,61.5895304621465,42.8728646473403,42.0400297912645,43.3696823319827
2003-04-01,54.0880483850855,58.1319921455993,54.4469169030979,61.4778474743681,42.915386832949,42.1754930039954,43.354469096153
2003-03-01,54.0818317253088,58.0213716208455,54.3963648921126,61.3090570248057,43.1863113559597,42.7271019080663,43.4509634293007
2003-03-01,53.9440291002637,57.9135563227927,54.3263771546779,61.1647752981594,42.9707642058427,42.2356085191796,43.4068778395002
2003-02-01,53.7321446128831,57.7921540434498,54.1984639209798,61.0502568594248,42.5200179627486,41.3234298520346,43.2428894798992
2003-02-01,53.6161002970559,57.6736224102245,54.1152778415939,60.8977286734268,42.4123067649608,41.2303395692482,43.1261500268854
2003-01-01,53.5363198299244,57.5248421413073,53.9759315411836,60.7403826798868,42.515738282107,41.6268493696009,43.0475344321674
2003-01-01,53.5145615207066,57.3707857876834,53.867503195458,60.5424442825183,42.8441916275914,42.589300312031,42.9821271372522
2002-12-01,53.3456755967794,57.2283397326011,53.767096774793,60.3595694395741,42.6069932595687,42.8987920773424,42.4055536384096
2002-12-01,53.2741840093508,57.1583277071544,53.7849059649512,60.2041140854879,42.5325788430732,42.7229023069871,42.3941895027167
2002-11-01,53.1539952536721,57.1063006000067,53.7446468416767,60.1408226327829,42.2333924252953,41.8612149783599,42.4444512703586
2002-11-01,53.0032412540928,57.0428131554487,53.6915005908611,60.0675136515731,41.8529797076304,40.8423109120443,42.4607144369294
2002-10-01,52.6820471656425,56.9971149747571,53.6722710594243,59.9961702047728,40.8052213496524,40.3897066646394,41.043870390102
2002-10-01,52.6245430627103,56.9323801658119,53.6101175547487,59.9291958866344,40.7660506464168,40.2826740641115,41.0468596893879
2002-09-01,52.4468502041003,56.867213075112,53.5037925988669,59.9044972986324,40.2931413440287,40.2578174389233,40.2959398445481
2002-09-01,52.3965988709072,56.7972198379164,53.4568652306651,59.8122866044023,40.2963550260959,40.3496112757262,40.2441448283158
2002-08-01,52.139125545165,56.4997470924896,53.4334039123367,59.2485645245294,40.1457607590996,40.5696245884394,39.863479386304
2002-08-01,52.0785131123445,56.421078230303,53.4481254159852,59.0790522705299,40.1336526842939,40.5641960903643,39.8472291309935
2002-07-01,51.9500354769645,56.2956330540377,53.3482715003116,58.9291644496156,39.9978103417366,40.4854572597609,39.6759907299201
2002-07-01,51.8728452847399,56.2460237026888,53.3448666867059,58.8346570336809,39.8479595478706,40.1337565943035,39.6515573767132
2002-06-01,51.8054981371619,56.2034881714648,53.3629341752509,58.7331343322343,39.7164832060642,39.6728974741001,39.7246860955513
2002-06-01,51.7198175418482,56.1870941714666,53.4208738141481,58.6262174051792,39.4973431657018,39.1791095342805,39.7244127686959
2002-05-01,51.5392717544549,56.1511285158065,53.4366058842325,58.5277055074327,39.038874793141,38.4434830169116,39.4869699166766
2002-05-01,51.4835865425627,56.0975071126892,53.4117638206699,58.4398275379477,38.9822425159773,38.3220453140497,39.4819843232383
2002-04-01,51.3432257620192,56.0451569947107,53.3876550448474,58.3538567441987,38.6744551368897,37.4651195154478,39.6117179467846
2002-04-01,51.4713526741774,55.9962667421124,53.3946214714888,58.2375563384226,39.1489025336635,38.5816383093416,39.5745243759107
2002-03-01,51.2403234649596,55.8644964496017,53.2860289801895,58.0796787384358,38.7338159323469,37.9974565829773,39.294376545185
2002-03-01,51.0157171014011,55.7788196604615,53.2727920860268,57.906950989987,38.2450139542902,36.9106161915062,39.2821587108924
2002-02-01,50.8684672257159,55.6664584151483,53.1909206803437,57.7592262935373,38.0374314723394,36.8163237823923,38.9844943247615
2002-02-01,50.8670322134173,55.5241742875973,53.0864420458388,57.5731432611952,38.3182664125716,38.0347714927713,38.5184581929078
2002-01-01,51.0000739131836,55.2865125730467,52.8891622791133,57.2901307978009,39.1856791858214,40.7476265045144,37.9156431962853
2002-01-01,50.8010138768668,55.1230174940274,52.818310759612,57.0162079242792,38.9277331947281,40.2179713590258,37.8742494994692
2001-12-01,50.4337507130875,54.9488674897097,52.7192987737858,56.7531910208577,38.1970226486506,39.2610802450448,37.3241493246991
2001-12-01,50.4359032315351,54.9126517422525,52.7734291984516,56.6072248719303,38.2758232096279,39.5460234245657,37.238732164947
2001-11-01,50.3578292375128,54.8331013555166,52.7149548030005,56.5032610898158,38.2056130671389,39.294148420802,37.3132407377048
2001-11-01,50.3723249339466,54.7659131338512,52.6812078073029,56.3963488092303,38.3829340215864,39.6927085658058,37.3142558094671
2001-10-01,50.2328251607826,54.6999453843109,52.6182288042917,56.3278337122059,38.1047698290687,40.0552956131848,36.526004282165
2001-10-01,50.1194457197796,54.6377611379899,52.5906239750164,56.2244514337656,37.8960837064019,39.5914957245564,36.5206215614185
2001-09-01,49.9948716286841,54.5889915227336,52.5840076026,56.1250081345783,37.627597964432,39.4272171321496,36.1693279010902
2001-09-01,49.9058905050837,54.4738193677199,52.4218239961777,56.0691858957994,37.5968374661437,39.3037050281443,36.2124522280252
2001-08-01,49.5717797517827,54.1315599653093,52.3277117340772,55.4295439708714,37.2999334310735,39.1592031029106,35.7943783772602
2001-08-01,49.4074516755815,54.1120063936047,52.4463387194601,55.2415325213488,36.8560998341847,38.1277409920507,35.8188088137709
2001-07-01,49.2375260153067,53.944931766327,52.2381872191965,55.1274269351123,36.6909611744566,37.4026229414188,36.0997293401212
2001-07-01,49.159021517595,53.9389121977649,52.3500366687635,54.9775332831338,36.4722179978397,36.9225289592591,36.089263248614
2001-06-01,49.3355487524971,53.8964627406127,52.3567129108297,54.8757877107956,37.0765708677365,37.3588776839967,36.8270056807733
2001-06-01,49.3171785228574,53.8212393771961,52.3155646567166,54.7602004045101,37.1729801843454,37.6310035481093,36.783415835773
2001-05-01,49.264507354847,53.7300760220941,52.2152097804854,54.6817890786308,37.201057890982,37.8302512421087,36.6751607156204
2001-05-01,49.155433468794,53.6429875671652,52.1506184361661,54.568677436735,37.0547589375694,37.3062908346162,36.8297164307346
2001-04-01,49.1438083150122,53.5425816999047,52.0747906191097,54.4399292959459,37.2217148456483,37.3098827119634,37.1266585930808
2001-04-01,49.0506651376908,53.4446125754822,51.9780479196111,54.3421007082622,37.1440856713973,37.020591876498,37.2176415398616
2001-03-01,48.977757705998,53.3032343289823,51.854190412913,54.1816858459282,37.2129662636309,37.144109157995,37.2429653173066
2001-03-01,48.7238739832216,53.1710511742489,51.7241964322911,54.0490394979681,36.7314796688774,35.6905275392265,37.5359442329762
2001-02-01,48.559115403331,52.9995793381303,51.6087487206939,53.8120032268171,36.5903514975491,35.6229308526435,37.3363522226986
2001-02-01,48.5275409883264,52.8411143508493,51.4743381676559,53.6268066260169,36.8149467285183,36.1886779938637,37.2891155160391
2001-01-01,48.5912633052001,52.62263854671,51.2495956219411,53.4196396643862,37.4404110251602,37.9494327899915,37.010054758338
2001-01-01,48.5596894082509,52.4258076916832,51.0591874313143,53.2182557592132,37.7418561042342,38.8477632411759,36.8359589820343
2000-12-01,48.4224856547644,52.1821876128406,50.795949932896,53.0026726750251,37.8264064642522,39.3600329668122,36.5798314288457
2000-12-01,48.1928567481617,52.0911921871563,50.7317457413536,52.8804742185261,37.3337018562081,38.394706373624,36.4638360952707
2000-11-01,47.8485563714316,51.9182860087116,50.612127148087,52.6453702260415,36.6676470807432,37.2609801310713,36.1706638626129
2000-11-01,47.7321628865474,51.7710186502882,50.4536112178782,52.5143059176881,36.6204286236186,37.1720457667365,36.1566980813933
2000-10-01,47.4751216186602,51.5771053860108,50.2898928518309,52.2867534732638,36.2530543630998,37.4944104157281,35.2402838746713
2000-10-01,47.2951498361861,51.4572196630322,50.1605495926391,52.1804251104401,35.9644064899425,36.9185341707637,35.1805677754641
2000-09-01,47.0879097117134,51.3085283816038,50.10064366589,51.9257711560957,35.6528549712722,36.8089758364412,34.7083635339647
2000-09-01,47.0342335170383,51.1898888424785,49.9975972155549,51.7900692718832,35.7326374279142,37.0234354109344,34.6808403634034
2000-08-01,46.8236923462242,50.9040275793435,49.9118704410959,51.2645287350103,35.6865316326308,37.391162200182,34.3052028274522
2000-08-01,46.6158782168317,50.8109093691786,49.841445913339,51.1452480803815,35.2618426524599,36.4970603661125,34.2546220817319
2000-07-01,46.495035675767,50.6982138696481,49.731525645562,51.031047586818,35.1322039844695,36.6803015578533,33.8759028179103
2000-07-01,46.4337533978559,50.5933213269225,49.6308763584229,50.9227263778014,35.1625489610944,36.7943493490355,33.8395694030856
2000-06-01,46.3378831791131,50.5103426642957,49.5793400068554,50.8027293972553,35.0468227156022,36.8303480608112,33.603091683091
2000-06-01,46.2299573028991,50.4456097432961,49.5644749159904,50.6781665663594,34.8590145971879,36.4363199962234,33.5796356197356
2000-05-01,46.0564435938232,50.3524350794743,49.4998894641641,50.5516291250117,34.5354989552328,35.9685304167913,33.3712308640332
2000-05-01,45.9663144603837,50.2657583487577,49.4240265911531,50.4531931922483,34.4442030289254,35.7720278508518,33.363778940084
2000-04-01,45.8936940311505,50.1326460548841,49.2712482194839,50.3463290201573,34.4974145770803,35.4962005889242,33.6789905434528
2000-04-01,45.7863426779103,50.0473202974806,49.1993248734043,50.2460595958621,34.3527353468637,35.1915078166498,33.6618373393776
2000-03-01,45.6310556972444,49.8993935935169,49.073228796217,50.0739413578995,34.1918404839126,35.0208274577806,33.508842703544
2000-03-01,45.5304494198622,49.7569477654744,48.9270987445452,49.9383782295548,34.1819986962122,35.0251306872676,33.4877428629575
2000-02-01,45.3860700868284,49.602727066041,48.7490206000988,49.8158783778038,34.0666435427463,35.1455763114087,33.1846807991281
2000-02-01,45.2725471445955,49.4132094129123,48.5537673213629,49.6365364769526,34.1125537786827,35.3367066431358,33.1149119375301
2000-01-01,45.0522463359877,49.1371792951286,48.2770505120092,49.3659619065883,34.0177541865014,35.4467985654364,32.8570068254784
2000-01-01,44.8092702608443,48.8011601559256,47.9920694075325,48.9732208970368,33.9766423466367,35.8665540696984,32.448902993055
1999-12-01,44.4770255415868,48.4390336811377,47.6528338576734,48.5891903718801,33.7253494548949,35.6961276959017,32.1333784112591
1999-12-01,44.1940074427685,48.247231457636,47.5068760441893,48.3445980787716,33.2775429647257,34.9454492715362,31.9270679327454
1999-11-01,43.9704061058733,48.0326425256347,47.3509190766058,48.0619804437847,33.0499872815205,34.7328607163156,31.6877448002584
1999-11-01,43.821147212971,47.879220170046,47.1623121633687,47.9541014357941,32.9181675037193,34.7905320888757,31.4051085483734
1999-10-01,43.5569298474818,47.7413139969299,47.0053987441284,47.8417188145634,32.4176308523752,34.6731602250114,30.599766263905
1999-10-01,43.4607726262794,47.5650973448625,46.7940206408927,47.7113985340378,32.4879749355565,34.8698130307185,30.5694753310128
1999-09-01,43.2998885795946,47.3987860301874,46.5915962920417,47.5919802588369,32.3481380196368,35.0459515113933,30.1780994430704
1999-09-01,43.1702914273995,47.2272764629133,46.3985788211417,47.4496107856444,32.3107660315417,34.9900955444833,30.1554724237878
1999-08-01,42.8719171428233,46.8381914061769,46.285476025607,46.7299263222517,32.2130742496254,35.1274212453056,29.8706857327167
1999-08-01,42.770736860522,46.6488414636342,46.1034798067241,46.5347609357013,32.2948813743207,35.3288150404505,29.8572034095412
1999-07-01,42.63841318496,46.4597994997847,45.9217741762805,46.3399196185864,32.2846785666392,35.5051068672188,29.6984892845556
1999-07-01,42.5247467414974,46.3255428095111,45.8277032007007,46.158822364412,32.219466493958,35.3774706145032,29.6830332769944
1999-06-01,42.3599876435513,46.1690844438296,45.7532147215765,45.9048561995948,32.0483426635102,35.2640097675218,29.4661027739842
1999-06-01,42.2441681635863,46.0078139910785,45.5941627246795,45.7435732887608,32.0312566862912,35.2445759186156,29.4508979671429
1999-05-01,42.0873026693919,45.8176445535352,45.3934666056274,45.5694426886517,31.9510440970824,35.2346969465715,29.3147275584963
1999-05-01,41.9643076098796,45.6482832166079,45.2130055249573,45.4164721460074,31.9285093358616,35.226334711605,29.2809213085525
1999-04-01,41.8619793177392,45.4043380782896,44.9519842933244,45.1974652574521,32.1164790173832,35.0545440132792,29.755266742631
1999-04-01,41.6870305963647,45.1832968428194,44.7110192467514,45.0044576235694,32.0448735452352,34.953632876661,29.7070471178863
1999-03-01,41.493424124837,44.9203033769513,44.4300937892593,44.7677664655019,32.0026572417647,34.9532465158787,29.6315470144638
1999-03-01,41.2959431201026,44.5952371187639,44.1446592653635,44.399727722642,32.0732622321094,35.2131187370797,29.5513787516426
