"Date","X.IXIC","X.NDX","X.DJI","X.GSPC","X.MXX","X.VIX","X000001.SS","X.HSI","X.N225","X.KS11","X.BSESN","X.GDAXI","X.FCHI","X.FTSE","X.IBEX","X.STOXX50E","X.STOXX","X.TNX","X.TYX","DX.Y.NYB","X.CMC200"
2009-08-05,1993.050049,1614.439941,9280.969727,1002.719971,28082.630859,24.9,3428.500977,20494.769531,10252.530273,1559.469971,15903.830078,5353.009766,3458.530029,4647.100098,10704.400391,2643.129883,226.869995,3.764,4.561,77.519997,NA
2009-08-06,1973.160034,1600.290039,9256.259766,997.080017,27802.410156,25.67,3356.330078,20899.240234,10388.089844,1565.040039,15514.030273,5369.97998,3477.830078,4690.5,10776,2662.01001,227.889999,3.746,4.517,78.07,NA
2009-08-07,2000.25,1619.48999,9370.070313,1010.47998,28179.550781,24.76,3260.689941,20375.369141,10412.089844,1576,15160.240234,5458.959961,3521.139893,4731.600098,10947.599609,2706.219971,230.679993,3.854,4.603,78.970001,NA
2009-08-10,1992.23999,1610.430054,9337.950195,1007.099976,28305.320313,24.99,3249.76001,20929.519531,10524.259766,1576.109985,15009.769531,5418.120117,3504.540039,4722.200195,10923,2693.610107,229.559998,3.771,4.526,79.260002,NA
2009-08-11,1969.72998,1594.689941,9241.450195,994.349976,27800.800781,25.99,3264.726074,21074.210938,10585.459961,1579.209961,15074.589844,5285.810059,3456.179932,4671.299805,10831.900391,2650.939941,226.350006,3.693,4.453,79.18,NA
2009-08-12,1998.719971,1619.589966,9361.610352,1005.809998,28096.019531,25.450001,3112.718994,20435.240234,10435,1565.349976,15020.160156,5350.089844,3507.23999,4716.799805,10933.799805,2688.209961,228.649994,3.701,4.523,78.790001,NA
2009-08-13,2009.349976,1628.650024,9398.19043,1012.72998,28155.490234,24.709999,3140.560059,20861.300781,10517.19043,1564.640015,15518.490234,5401.109863,3524.389893,4755.5,11046.799805,2705.73999,230.479996,3.591,4.42,78.489998,NA
2009-08-14,1985.52002,1611.579956,9321.400391,1004.090027,27855.429688,24.27,3046.971924,20893.330078,10597.330078,1591.410034,15411.629883,5309.109863,3495.27002,4714,10901.900391,2669.409912,228.770004,3.558,4.406,78.889999,NA
2009-08-17,1930.839966,1564.890015,9135.339844,979.72998,27299.580078,27.889999,2870.629883,20137.650391,10268.610352,1547.060059,14784.919922,5201.609863,3419.689941,4645,10598.5,2603.790039,224.229996,3.491,4.348,79.290001,NA
2009-08-18,1955.920044,1586.5,9217.94043,989.669983,27544.320313,26.18,2910.884033,20306.269531,10284.959961,1550.23999,15035.259766,5250.740234,3450.689941,4685.799805,10708.299805,2630.600098,227.229996,3.526,4.365,78.940002,NA
2009-08-19,1969.23999,1596.609985,9279.160156,996.460022,27598.369141,26.26,2785.583984,19954.230469,10204,1545.959961,14809.639648,5231.97998,3450.340088,4689.700195,10695.5,2622.879883,226.449997,3.463,4.294,78.470001,NA
2009-08-20,1989.219971,1614.219971,9350.049805,1007.369995,27944.240234,25.09,2911.582031,20328.859375,10383.410156,1576.390015,15012.320313,5311.060059,3505.320068,4756.600098,10892.5,2663.669922,229.649994,3.435,4.242,78.379997,NA
2009-08-21,2020.900024,1637.780029,9505.959961,1026.130005,28308.960938,25.01,2960.770996,20199.019531,10238.200195,1580.97998,15240.830078,5462.740234,3615.810059,4850.899902,11161,2745.620117,234.850006,3.556,4.359,78.040001,NA
2009-08-24,2017.97998,1634.780029,9509.280273,1025.569946,28004.269531,25.139999,2993.428955,20535.939453,10581.049805,1612.219971,15628.75,5519.75,3652.169922,4896.200195,11303.799805,2778.340088,236.839996,3.494,4.288,78.269997,NA
2009-08-25,2024.22998,1639.900024,9539.290039,1028,28005.460938,24.92,2915.802979,20435.240234,10497.360352,1601.380005,15688.469727,5557.089844,3680.610107,4916.799805,11427.799805,2801.139893,237.839996,3.45,4.23,78.239998,NA
2009-08-26,2024.430054,1637,9543.519531,1028.119995,28212.849609,24.950001,2967.594971,20456.320313,10639.709961,1614.119995,15769.849609,5521.970215,3668.340088,4890.600098,11376.400391,2788.899902,236.449997,3.438,4.2,78.660004,NA
2009-08-27,2027.72998,1640.969971,9580.629883,1030.97998,28437.259766,24.68,2946.39502,20242.75,10473.969727,1599.329956,15781.070313,5470.330078,3648.530029,4869.399902,11356.900391,2777.620117,235.240005,3.462,4.23,78.010002,NA
2009-08-28,2028.77002,1643.23999,9544.200195,1028.930054,28599.919922,24.76,2860.687988,20098.619141,10534.139648,1607.939941,15922.339844,5517.350098,3693.139893,4908.899902,11442.700195,2803.649902,237.509995,3.451,4.208,78.370003,NA
2009-08-31,2009.060059,1625.189941,9496.280273,1020.619995,28129.949219,26.01,2667.745117,19724.189453,10492.530273,1591.849976,15666.639648,5464.609863,3653.540039,NA,11365.099609,2770.110107,235.619995,3.401,4.181,78.169998,NA
2009-09-01,1968.890015,1595.839966,9310.599609,998.039978,27749.160156,29.15,2683.724121,19872.300781,NA,1623.060059,15551.19043,5327.290039,3583.439941,4819.700195,11173,2715.73999,231.660004,3.375,4.198,78.760002,NA
2009-09-02,1967.069946,1594.280029,9280.669922,994.75,27953.339844,28.9,2714.974121,19522,10280.459961,1613.160034,15467.459961,5319.839844,3573.129883,4817.600098,10999.700195,2703.76001,230.589996,3.295,4.104,78.379997,NA
2009-09-03,1983.199951,1605.97998,9344.610352,1003.23999,28150.089844,27.1,2845.023926,19761.679688,10214.639648,1613.530029,15398.330078,5301.419922,3553.51001,4796.799805,11018.099609,2699.219971,230.679993,3.328,4.15,78.459999,NA
2009-09-04,2018.780029,1638.069946,9441.269531,1016.400024,28309.550781,25.26,2861.608887,20318.619141,10187.110352,1608.900024,15689.120117,5384.430176,3598.76001,4851.700195,11222.700195,2743.340088,233.850006,3.442,4.273,78.139999,NA
2009-09-08,2037.77002,1654.810059,9497.339844,1025.390015,29190.820313,25.620001,2930.475098,21069.810547,10393.230469,1619.689941,16123.669922,5481.72998,3660.959961,4947.299805,11366.599609,2786.25,237.889999,3.469,4.311,77.32,NA
2009-09-09,2060.389893,1669.22998,9547.219727,1033.369995,29100.050781,24.32,2946.259033,20851.039063,10312.139648,1607.77002,16183.549805,5574.259766,3707.689941,5004.299805,11462,2820.580078,240.089996,3.479,4.335,77.089996,NA
2009-09-10,2084.02002,1686.160034,9627.480469,1044.140015,29318.419922,23.549999,2924.883057,21069.560547,10513.669922,1644.680054,16216.860352,5594.77002,3705.870117,4987.700195,11340.799805,2817.5,240.470001,3.342,4.175,76.82,NA
2009-09-11,2080.899902,1685.459961,9605.410156,1042.72998,29448.789063,24.15,2989.791992,21161.419922,10444.330078,1651.699951,16264.299805,5624.02002,3734.889893,5011.5,11452.599609,2831.370117,241.740005,3.343,4.175,76.610001,NA
2009-09-14,2091.780029,1693.76001,9626.799805,1049.339966,29383.189453,23.860001,3026.740967,20932.199219,10202.05957,1634.910034,16214.19043,5620.240234,3730.610107,5018.899902,11492.599609,2829.25,240.929993,3.406,4.215,76.699997,NA
2009-09-15,2102.639893,1699.530029,9683.410156,1052.630005,29625.019531,23.42,3033.728027,20866.369141,10217.620117,1653.400024,16454.449219,5628.97998,3752.209961,5042.100098,11593.299805,2843,241.360001,3.452,4.262,76.540001,NA
2009-09-16,2133.149902,1723.72998,9791.709961,1068.76001,NA,23.690001,2999.709961,21402.919922,10270.769531,1683.329956,16677.039063,5700.259766,3813.790039,5124.100098,11746.900391,2882.280029,244.820007,3.471,4.266,76.239998,NA
2009-09-17,2126.75,1721.089966,9783.919922,1065.48999,30017.720703,23.65,3060.26001,21768.509766,10443.799805,1695.469971,16711.109375,5731.140137,3835.27002,5164,11771,2895.449951,246.100006,3.398,4.178,76.190002,NA
2009-09-18,2132.860107,1725.23999,9820.200195,1068.300049,29942,23.92,2962.666992,21623.449219,10370.540039,1699.709961,16741.300781,5703.830078,3827.840088,5172.899902,11777.299805,2887.23999,244.919998,3.474,4.231,76.43,NA
2009-09-21,2138.040039,1731.579956,9778.860352,1064.660034,29607.160156,24.059999,2967.010986,21472.849609,NA,1695.5,NA,5668.649902,3812.159912,5134.399902,11727.400391,2872.51001,242.970001,3.487,4.245,76.779999,NA
2009-09-22,2146.300049,1734.089966,9829.870117,1071.660034,29513.679688,23.08,2897.552979,21701.140625,NA,1718.880005,16886.429688,5709.379883,3823.52002,5142.600098,11816.700195,2881.600098,244.220001,3.456,4.208,76.120003,NA
2009-09-23,2131.419922,1724.27002,9748.549805,1060.869995,28959.669922,23.49,2842.720947,21595.519531,NA,1711.469971,16719.5,5702.049805,3821.790039,5139.399902,11853.299805,2887.23999,244.740005,3.418,4.195,76.050003,NA
2009-09-24,2107.610107,1709.76001,9707.44043,1050.780029,28465.109375,24.950001,2853.553955,21050.730469,10544.219727,1693.880005,16781.429688,5605.209961,3758.360107,5079.299805,11695.900391,2838.219971,239.979996,3.381,4.174,76.900002,NA
2009-09-25,2090.919922,1694.150024,9665.19043,1044.380005,28759.980469,25.610001,2838.842041,21024.400391,10265.980469,1691.47998,16693,5581.410156,3739.139893,5082.200195,11643.799805,2831.949951,238.949997,3.329,4.093,76.809998,NA
2009-09-28,2130.73999,1724.589966,9789.360352,1062.97998,29401.990234,24.879999,2763.524902,20588.410156,10009.519531,1675.550049,NA,5736.310059,3825,5165.700195,11891.200195,2899.120117,243.199997,3.302,4.045,77.050003,NA
2009-09-29,2124.040039,1717.670044,9742.200195,1060.609985,29432.009766,25.190001,2754.540039,21013.169922,10100.200195,1690.050049,16852.910156,5713.52002,3814.100098,5159.700195,11853.700195,2892.439941,243.589996,3.292,4.023,77.120003,NA
2009-09-30,2122.419922,1718.98999,9712.280273,1057.079956,29232.240234,25.610001,2779.426025,20955.25,10133.230469,1673.140015,17126.839844,5675.160156,3795.409912,5133.899902,11756.099609,2872.629883,242.470001,3.307,4.048,76.650002,NA
2009-10-01,2057.47998,1666.410034,9509.280273,1029.849976,28588.259766,28.27,NA,NA,9978.639648,1644.630005,17134.550781,5554.549805,3720.77002,5047.799805,11518.200195,2810.459961,238.619995,3.194,3.959,77.190002,NA
2009-10-02,2048.110107,1662.48999,9487.669922,1025.209961,28678.660156,28.68,NA,20375.490234,9731.870117,NA,NA,5467.899902,3649.899902,4988.700195,11326.700195,2760.600098,234.100006,3.221,4.011,77,NA
2009-10-05,2068.149902,1675.640015,9599.75,1040.459961,29214.400391,26.84,NA,20429.070313,9674.490234,1606.900024,16866.410156,5508.850098,3675.01001,5024.299805,11557,2790.780029,236.089996,3.224,4.023,76.639999,NA
2009-10-06,2103.570068,1705.25,9731.25,1054.719971,29690.480469,25.700001,NA,20811.529297,9691.799805,1598.439941,16958.539063,5657.640137,3770.209961,5138,11817.099609,2865.699951,241.169998,3.248,4.058,76.339996,NA
2009-10-07,2110.330078,1710.449951,9725.580078,1057.579956,29763.369141,24.68,NA,21241.589844,9799.599609,1598,16806.660156,5640.75,3756.409912,5108.899902,11721.400391,2852.169922,240.300003,3.175,3.992,76.489998,NA
2009-10-08,2123.929932,1717.790039,9786.870117,1065.47998,29898.849609,24.18,NA,21492.900391,9832.469727,1615.459961,16843.539063,5716.540039,3806.810059,5154.600098,11814.299805,2887.610107,243.440002,3.255,4.094,75.970001,NA
2009-10-09,2139.280029,1727.76001,9864.94043,1071.48999,30039.710938,23.120001,2911.715088,21499.439453,10016.389648,1646.790039,16642.660156,5711.879883,3799.610107,5161.899902,11743.200195,2882.179932,242.729996,3.384,4.227,76.43,NA
2009-10-12,2139.139893,1729.630005,9885.799805,1076.189941,30475.429688,23.01,2894.48291,21299.349609,NA,1639.810059,17026.669922,5783.22998,3845.800049,5210.200195,11748.799805,2914.350098,244.339996,3.38,4.228,76.129997,NA
2009-10-13,2139.889893,1730.27002,9871.05957,1073.189941,30611.099609,22.99,2936.190918,21467.359375,10076.55957,1628.930054,NA,5714.310059,3801.389893,5154.200195,11608.299805,2879.060059,241.940002,3.312,4.153,75.980003,NA
2009-10-14,2172.22998,1754.26001,10015.860352,1092.02002,30881.099609,22.860001,2970.531982,21886.480469,10060.209961,1649.089966,17231.109375,5854.140137,3882.669922,5256.100098,11870.900391,2950.820068,246.979996,3.423,4.275,75.550003,NA
2009-10-15,2173.290039,1753.359985,10062.94043,1096.560059,31017.730469,21.719999,2979.788086,21999.080078,10238.650391,1658.98999,17195.199219,5830.77002,3883.830078,5223,11849.700195,2939.090088,247.279999,3.47,4.313,75.480003,NA
2009-10-16,2156.800049,1739.319946,9995.910156,1087.680054,30726.300781,21.43,2976.633057,21929.900391,10257.55957,1640.359985,17322.820313,5743.390137,3827.600098,5190.200195,11676.400391,2893.530029,245.580002,3.417,4.247,75.599998,NA
2009-10-19,2176.320068,1756.680054,10092.19043,1097.910034,30927.109375,21.49,3038.272949,22200.460938,10236.509766,1649.069946,NA,5852.560059,3892.360107,5281.5,11885.299805,2947.409912,249.339996,3.395,4.217,75.510002,NA
2009-10-20,2163.469971,1756.189941,10041.480469,1091.060059,31000.939453,20.9,3084.454102,22384.960938,10336.839844,1659.150024,17223.009766,5811.77002,3871.449951,5243.399902,11790.200195,2925.080078,248.25,3.337,4.16,75.57,NA
2009-10-21,2150.72998,1753.560059,9949.360352,1081.400024,30889.050781,22.219999,3070.589111,22318.109375,10333.389648,1653.859985,17009.169922,5833.490234,3873.219971,5257.899902,11875.200195,2936.830078,249.190002,3.411,4.23,74.970001,NA
2009-10-22,2165.290039,1763.150024,10081.30957,1092.910034,30761.759766,20.690001,3051.412109,22210.519531,10267.169922,1630.329956,16789.740234,5762.930176,3820.850098,5207.399902,11828.599609,2902.189941,246.229996,3.421,4.249,75.089996,NA
2009-10-23,2154.469971,1753.630005,9972.179688,1079.599976,30617.679688,22.27,3107.846924,22589.730469,10282.990234,1640.170044,16810.810547,5740.25,3808.23999,5242.600098,11739.799805,2886.080078,244.889999,3.475,4.289,75.470001,NA
2009-10-26,2141.850098,1746.75,9867.959961,1066.949951,30280.080078,24.309999,3109.565918,NA,10362.620117,1657.109985,16740.5,5642.160156,3744.449951,5191.700195,11622.599609,2834.820068,241.839996,3.554,4.366,76.059998,NA
2009-10-27,2116.090088,1722.459961,9882.169922,1063.410034,29312.839844,24.83,3021.458984,22169.589844,10212.459961,1649.530029,16353.400391,5635.02002,3743.949951,5201,11634,2835.169922,242.270004,3.462,4.289,76.139999,NA
2009-10-28,2059.610107,1682.060059,9762.69043,1042.630005,28670.900391,27.91,3031.329102,21761.580078,10075.049805,1609.709961,16283.490234,5496.27002,3663.780029,5080.399902,11429.799805,2778.459961,237.339996,3.411,4.243,76.43,NA
2009-10-29,2097.550049,1711.27002,9962.580078,1066.109985,29247.830078,24.76,2960.466064,21264.990234,9891.099609,1585.849976,16052.719727,5587.450195,3714.02002,5137.700195,11683.400391,2824.780029,241.729996,3.501,4.345,75.919998,NA
2009-10-30,2045.109985,1667.130005,9712.730469,1036.189941,28646.029297,30.690001,2995.8479,21752.869141,10034.740234,1580.689941,15896.280273,5414.959961,3607.689941,5044.600098,11414.799805,2743.5,236.929993,3.392,4.236,76.300003,NA
2009-11-02,2049.199951,1672.910034,9789.44043,1042.880005,NA,29.780001,3076.648926,21620.189453,9802.950195,1559.089966,NA,5430.819824,3639.459961,5104.5,11465.799805,2762.949951,237.639999,3.422,4.268,76.290001,NA
2009-11-03,2057.320068,1679.199951,9771.910156,1045.410034,28886.529297,28.809999,3114.227051,21240.060547,NA,1549.920044,15404.94043,5353.350098,3584.25,5037.200195,11242.400391,2712.300049,234.899994,3.473,4.337,76.389999,NA
2009-11-04,2055.52002,1680.670044,9802.139648,1046.5,29430.509766,27.719999,3128.537109,21614.769531,9844.30957,1579.930054,15912.129883,5444.22998,3670.330078,5107.899902,11387.700195,2763.290039,239.130005,3.546,4.434,75.639999,NA
2009-11-05,2105.320068,1721.089966,10005.959961,1066.630005,29735.339844,25.43,3155.052979,21479.080078,9717.44043,1552.23999,16063.900391,5480.919922,3708.72998,5125.600098,11548.900391,2793.439941,240.520004,3.533,4.412,75.739998,NA
2009-11-06,2112.439941,1730.76001,10023.419922,1069.300049,29868.619141,24.190001,3164.037109,21829.720703,9789.349609,1572.459961,16158.280273,5488.25,3707.290039,5142.700195,11580.599609,2794.25,241.059998,3.503,4.394,75.82,NA
2009-11-09,2154.060059,1768.400024,10226.94043,1093.079956,30646.240234,23.15,3175.584961,22207.550781,9808.990234,1576.790039,16498.720703,5619.720215,3785.48999,5235.200195,11816.799805,2860.110107,245.740005,3.486,4.401,75.029999,NA
2009-11-10,2151.080078,1773.170044,10246.969727,1093.01001,30788.199219,22.84,3178.610107,22268.160156,9870.730469,1582.300049,16440.560547,5613.200195,3785.590088,5230.600098,11814,2856.439941,245.309998,3.482,4.415,75.019997,NA
2009-11-11,2166.899902,1782.949951,10291.259766,1098.51001,31097.640625,23.040001,3175.191895,22627.210938,9871.679688,1594.819946,16849.599609,5668.350098,3814.389893,5266.799805,11801.400391,2881.01001,246.199997,3.474,4.414,75.160004,NA
2009-11-12,2149.02002,1773.140015,10197.469727,1087.23999,30759.849609,24.24,3172.945068,22397.570313,9804.490234,1572.72998,16696.029297,5663.959961,3808.070068,5276.5,11834.5,2876.919922,246.610001,3.446,4.386,75.599998,NA
2009-11-13,2167.879883,1788.609985,10270.469727,1093.47998,31002.089844,23.360001,3187.646973,22553.630859,9770.30957,1571.98999,16848.830078,5686.830078,3806.01001,5296.399902,11867,2883.040039,247.800003,3.429,4.356,75.330002,NA
2009-11-16,2197.850098,1807.560059,10406.959961,1109.300049,NA,22.889999,3275.048096,22943.980469,9791.179688,1592.469971,17032.509766,5804.819824,3863.159912,5382.700195,11986.900391,2926.149902,251.339996,3.331,4.258,74.910004,NA
2009-11-17,2203.780029,1812.209961,10437.419922,1110.319946,31400.199219,22.41,3282.888916,22914.150391,9729.929688,1585.97998,17050.650391,5778.430176,3829.060059,5345.899902,11959.400391,2906.919922,250.360001,3.319,4.25,75.370003,NA
2009-11-18,2193.139893,1801.73999,10426.30957,1109.800049,31056.619141,21.629999,3303.233887,22840.330078,9676.799805,1603.969971,16998.779297,5787.609863,3828.159912,5342.100098,12034.400391,2908.530029,249.649994,3.366,4.299,75.18,NA
2009-11-19,2156.820068,1773.189941,10332.44043,1094.900024,30817.669922,22.629999,3320.612061,22643.160156,9549.469727,1620.540039,16785.650391,5702.180176,3760.219971,5267.700195,11846.200195,2860.290039,245.520004,3.349,4.288,75.290001,NA
2009-11-20,2146.040039,1764.390015,10318.160156,1091.380005,30666.509766,22.190001,3308.345947,22455.839844,9497.679688,1620.599976,17021.849609,5663.149902,3729.360107,5251.399902,11719.299805,2833.060059,243.619995,3.356,4.295,75.660004,NA
2009-11-23,2176.01001,1792.939941,10450.950195,1106.23999,31126.169922,21.16,3338.663086,22771.390625,NA,1619.050049,17180.179688,5801.47998,3813.169922,5355.5,11940.5,2898.189941,248.490005,3.364,4.287,75.089996,NA
2009-11-24,2169.179932,1786.25,10433.709961,1105.650024,30961.990234,20.469999,3223.525879,22423.140625,9401.580078,1606.420044,17131.080078,5769.310059,3784.620117,5324,11905.200195,2877.580078,246.880005,3.317,4.257,75.07,NA
2009-11-25,2176.050049,1793.670044,10464.400391,1110.630005,31364.039063,20.48,3290.165039,22611.800781,9441.639648,1611.880005,17198.949219,5803.02002,3809.159912,5364.799805,11965.799805,2896.899902,247.960007,3.279,4.238,74.269997,NA
2009-11-27,2138.439941,1765.459961,10309.919922,1091.48999,30775.449219,24.74,3096.264893,21134.5,9081.519531,1524.5,16632.009766,5685.609863,3721.449951,5245.700195,11776.799805,2831.139893,242.600006,3.231,4.219,75,NA
2009-11-30,2144.600098,1767.430054,10344.839844,1095.630005,30957.109375,24.51,3195.301025,21821.5,9345.549805,1555.599976,16926.220703,5625.950195,3680.149902,5190.700195,11644.700195,2797.25,239.169998,3.201,4.194,74.879997,NA
2009-12-01,2175.810059,1787.709961,10471.580078,1108.859985,31750.580078,21.92,3235.363037,22113.150391,9572.200195,1569.719971,17198.269531,5776.609863,3775.73999,5312.200195,11862.099609,2871.75,245.580002,3.275,4.275,74.360001,NA
2009-12-02,2185.030029,1790.819946,10452.679688,1109.23999,32111.789063,21.120001,3269.750977,22289.570313,9608.94043,1591.630005,17169.910156,5781.680176,3795.919922,5327.399902,11868.799805,2877.939941,246.770004,3.323,4.274,74.669998,NA
2009-12-03,2173.139893,1782.910034,10366.150391,1099.920044,31967.429688,22.459999,3264.62793,22553.869141,9977.669922,1615,17185.679688,5770.350098,3799.110107,5313,11905.299805,2876.139893,246.330002,3.38,4.329,74.629997,NA
2009-12-04,2194.350098,1791.910034,10388.900391,1105.97998,32105.390625,21.25,3317.043945,22498.150391,10022.589844,1624.76001,17101.539063,5817.649902,3846.620117,5322.399902,12032.200195,2910.330078,249.029999,3.483,4.413,75.910004,NA
2009-12-07,2189.610107,1783.650024,10390.110352,1103.25,32085.169922,22.1,3331.896973,22324.960938,10167.599609,1632.650024,16983.140625,5784.75,3840.050049,5310.700195,12011.799805,2896.22998,247.880005,3.448,4.406,75.769997,NA
2009-12-08,2172.98999,1772.72998,10285.969727,1091.939941,31710.390625,23.690001,3296.664063,22060.519531,10140.469727,1627.780029,17227.679688,5688.580078,3785.300049,5223.100098,11808.900391,2849.169922,244.009995,3.392,4.38,76.309998,NA
2009-12-09,2183.72998,1789.699951,10337.049805,1095.949951,31670.210938,22.66,3239.568115,21741.759766,10004.719727,1634.170044,17125.220703,5647.839844,3757.389893,5203.899902,11541.200195,2818.100098,241.419998,3.423,4.408,76.040001,NA
2009-12-10,2190.860107,1799.369995,10405.830078,1102.349976,31916.599609,22.32,3254.263916,21700.039063,9862.820313,1652.72998,17189.310547,5709.02002,3798.379883,5244.399902,11594.700195,2851.290039,243.889999,3.482,4.492,76.040001,NA
2009-12-11,2190.310059,1792.060059,10471.5,1106.410034,31901.689453,21.59,3247.318115,21902.109375,10107.870117,1656.900024,17119.029297,5756.290039,3803.719971,5261.600098,11616,2862.320068,245.130005,3.54,4.497,76.57,NA
2009-12-14,2212.100098,1809.089966,10501.049805,1114.109985,32009.880859,21.15,3302.904053,22085.75,10105.679688,1664.77002,17097.550781,5802.259766,3830.439941,5315.299805,11705.900391,2885,247.039993,3.546,4.475,76.349998,NA
2009-12-15,2201.050049,1798.209961,10452,1107.930054,31902.599609,21.49,3274.459961,21813.919922,10083.480469,1665.849976,16877.160156,5811.339844,3834.090088,5285.799805,11735.5,2888.580078,247.169998,3.603,4.533,76.959999,NA
2009-12-16,2206.909912,1800.819946,10441.120117,1109.180054,31956.25,20.540001,3255.212891,21611.740234,10177.410156,1664.23999,16912.769531,5903.430176,3875.820068,5320.299805,11863.200195,2926.52002,250.330002,3.596,4.533,77,NA
2009-12-17,2180.050049,1778.27002,10308.259766,1096.079956,31948.410156,22.51,3179.077881,21347.630859,10163.799805,1647.839966,16894.25,5844.439941,3830.820068,5217.600098,11696.900391,2891.659912,247.179993,3.487,4.416,77.690002,NA
2009-12-18,2211.689941,1807.359985,10328.889648,1102.469971,31834.070313,21.68,3113.885986,21175.880859,10142.049805,1647.040039,16719.830078,5831.209961,3794.439941,5196.799805,11645,2871.219971,246.190002,3.546,4.458,77.82,NA
2009-12-21,2237.659912,1828.790039,10414.139648,1114.050049,31799.230469,20.49,3122.9729,20948.099609,10183.469727,1644.22998,16601.199219,5930.529785,3872.060059,5294,11830.799805,2926.050049,249.570007,3.682,4.567,78.040001,NA
2009-12-22,2252.669922,1839.51001,10464.929688,1118.02002,32240.320313,19.540001,3050.52002,21092.039063,10378.030273,1655.540039,16692,5945.689941,3898.379883,5328.700195,11890.799805,2945.709961,251.149994,3.744,4.605,78.25,NA
2009-12-23,2269.639893,1851.98999,10466.44043,1120.589966,32450.230469,19.709999,3073.7771,21328.740234,NA,1661.349976,17231.109375,5957.439941,3910.75,5372.399902,11967.5,2957.47998,251.899994,3.748,4.603,77.900002,NA
2009-12-24,2285.689941,1869.839966,10520.089844,1126.47998,32548.529297,19.469999,3153.409912,21517,10536.919922,1682.339966,17360.609375,NA,3912.72998,5402.399902,NA,2957.47998,251.899994,3.807,4.687,77.839996,NA
2009-12-28,2291.080078,1878.180054,10547.080078,1127.780029,32610.509766,19.93,3188.784912,21480.220703,10634.230469,1685.589966,NA,6002.919922,3947.149902,NA,12023.200195,2982.419922,253.169998,3.842,4.704,77.629997,NA
2009-12-29,2288.399902,1872.02002,10545.410156,1126.199951,32626.289063,20.01,3211.76001,21499.439453,10638.05957,1672.47998,17401.560547,6011.549805,3959.97998,5437.600098,12035.099609,2992.080078,254.089996,3.809,4.647,77.830002,NA
2009-12-30,2291.280029,1878.650024,10548.509766,1126.420044,32448.740234,19.959999,3262.600098,21496.619141,10546.44043,1682.77002,17343.820313,5957.430176,3935.5,5397.899902,11940,2966.23999,253.160004,3.784,4.602,77.910004,NA
2009-12-31,2269.149902,1860.310059,10428.049805,1115.099976,32120.470703,21.68,3277.138916,21872.5,NA,NA,17464.810547,NA,3936.330078,5412.899902,NA,2966.23999,253.160004,3.843,4.641,77.860001,NA
2010-01-04,2308.419922,1886.699951,10583.959961,1132.98999,32758.529297,20.040001,3243.76001,21823.279297,10654.790039,1696.140015,17558.730469,6048.299805,4013.969971,5500.299805,12145.099609,3017.800049,257.649994,3.841,4.66,77.529999,NA
2010-01-05,2308.709961,1888.430054,10572.019531,1136.52002,32732.759766,19.35,3282.178955,22279.580078,10681.830078,1690.619995,17686.240234,6031.859863,4012.909912,5522.5,12204.400391,3012.360107,257.589996,3.755,4.593,77.620003,NA
2010-01-06,2301.090088,1878.420044,10573.679688,1137.140015,32830.160156,19.16,3254.215088,22416.669922,10731.450195,1705.319946,17701.130859,6034.330078,4017.669922,5530,12222.5,3009.659912,257.959991,3.808,4.671,77.489998,NA
2010-01-07,2300.050049,1876.719971,10606.860352,1141.689941,33064.570313,19.059999,3192.775879,22269.449219,10681.660156,1683.449951,17615.720703,6019.359863,4024.800049,5526.700195,12166.299805,3007.340088,258.040009,3.822,4.689,77.910004,NA
2010-01-08,2317.169922,1892.589966,10618.19043,1144.97998,32892.039063,18.129999,3195.99707,22296.75,10798.320313,1695.26001,17540.289063,6037.609863,4045.139893,5534.200195,12163,3017.850098,259.149994,3.808,4.695,77.470001,NA
2010-01-11,2312.409912,1886.23999,10663.990234,1146.97998,32935.378906,17.549999,3212.75,22411.519531,NA,1694.119995,17526.710938,6040.5,4043.090088,5538.100098,12074.5,3010.23999,258.809998,3.818,4.729,77,NA
2010-01-12,2282.310059,1861.790039,10627.259766,1136.219971,32792.660156,18.25,3273.966064,22326.640625,10879.139648,1698.640015,17422.509766,5943,4000.050049,5498.700195,11966.099609,2976.889893,256.380005,3.719,4.623,76.949997,NA
2010-01-13,2307.899902,1886.130005,10680.769531,1145.680054,32836.078125,17.85,3172.657959,21748.599609,10735.030273,1671.410034,17509.800781,5963.140137,4000.860107,5473.5,11958.299805,2978.409912,256.959991,3.783,4.707,76.849998,NA
2010-01-14,2316.73999,1886.52002,10710.549805,1148.459961,32729.580078,17.629999,3215.550049,21716.949219,10907.679688,1685.77002,17584.869141,5988.879883,4015.77002,5498.200195,11999.799805,2989.709961,258.839996,3.734,4.624,76.730003,NA
2010-01-15,2287.98999,1864.52002,10609.650391,1136.030029,32262.300781,17.91,3224.1521,21654.160156,10982.099609,1701.800049,17554.300781,5875.970215,3954.379883,5455.399902,11845,2940.25,256.440002,3.676,4.575,77.32,NA
2010-01-19,2320.399902,1895.47998,10725.429688,1150.22998,32473.050781,17.58,3246.874023,21677.980469,10764.900391,1710.219971,17486.060547,5976.47998,4009.669922,5513.100098,12022.599609,2984.820068,260.26001,3.707,4.598,77.5,NA
